SEMAFORO,SITIO,ORGANISMO_DE_CUENCA,ESTADO,MUNICIPIO,ACUIFERO,SUBTIPO,LONGITUD,LATITUD,CALIDAD_ALC,CALIDAD_CONDUC,CALIDAD_SDT_ra,CALIDAD_SDT_salin,CALIDAD_FLUO,CALIDAD_DUR,CALIDAD_COLI_FEC,CALIDAD_N_NO3,CALIDAD_AS,CALIDAD_CD,CALIDAD_CR,CALIDAD_HG,CALIDAD_PB,CALIDAD_MN,CALIDAD_FE,CONTAMINANTES,CUMPLE_CON_ALC,CUMPLE_CON_COND,CUMPLE_CON_SDT_ra,CUMPLE_CON_SDT_salin,CUMPLE_CON_FLUO,CUMPLE_CON_DUR,CUMPLE_CON_CF,CUMPLE_CON_NO3,CUMPLE_CON_AS,CUMPLE_CON_CD,CUMPLE_CON_CR,CUMPLE_CON_HG,CUMPLE_CON_PB,CUMPLE_CON_MN,CUMPLE_CON_FE
1,POZO DIF,NOROESTE,SONORA,ALAMOS,CUCHUJAQUI,POZO,-108.94231,27.0255,Alta,Buena para riego,Excelente para riego,Potable - Dulce,Media,Potable - Dura,Aceptable,Potable - Buena calidad,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
2,AGIABAMPO,NOROESTE,SONORA,HUATABAMPO,FUERTE-MAYO,POZO,-109.1386,26.36403,Media,Buena para riego,Excelente para riego,Potable - Dulce,Baja,Potable - Moderadamente suave,Aceptable,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Sin efectos en la salud - Puede dar color al agua,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,NO
1,POZO EJIDO TENIENTE JUAN DE LA BARRERA,NOROESTE,SONORA,HUATABAMPO,FUERTE-MAYO,POZO,-109.08665,26.41087,Baja,Buena para riego,Excelente para riego,Potable - Dulce,Baja,Potable - Moderadamente suave,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
3,CAMPO J. F. KENNEDY,NOROESTE,SONORA,PUERTO PEÑASCO,SONOYTA-PUERTO PEÑASCO,POZO,-113.313056,31.5994,,Permisible para riego,Cultivos con manejo especial,Ligeramente salobres,Alta,Potable - Moderadamente suave,Potable - Excelente,Potable - Buena calidad,Apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,SI,NO,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
3,OOMAPAS No. 5,NOROESTE,SONORA,PUERTO PEÑASCO,SONOYTA-PUERTO PEÑASCO,POZO,-113.31117,31.583167,Alta,Permisible para riego,Cultivos con manejo especial,Ligeramente salobres,Alta,Potable - Moderadamente suave,Potable - Excelente,Potable - Buena calidad,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
3,OOMAPAS No 2,NOROESTE,SONORA,PUERTO PEÑASCO,SONOYTA-PUERTO PEÑASCO,POZO,-113.38027,31.48255,Alta,Permisible para riego,Cultivos con manejo especial,Ligeramente salobres,Alta,Potable - Moderadamente suave,Potable - Excelente,Potable - Excelente,No apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Sin efectos en la salud - Puede dar color al agua,SI,SI,SI,SI,SI,NO,SI,SI,SI,NO,SI,SI,SI,SI,SI,NO
3,OOMAPAS 5 PEÑASCO,NOROESTE,SONORA,PUERTO PEÑASCO,SONOYTA-PUERTO PEÑASCO,POZO,-113.397778,31.483056,Alta,Permisible para riego,Cultivos con manejo especial,Ligeramente salobres,Alta,Potable - Moderadamente suave,Contaminada,Potable - Excelente,Apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,SI,SI,SI,SI,SI,NO,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI
3,OOMAPAS 6 PEÑASCO,NOROESTE,SONORA,PUERTO PEÑASCO,SONOYTA-PUERTO PEÑASCO,POZO,-113.393333,31.482694,Alta,Permisible para riego,Cultivos sensibles,Potable - Dulce,Alta,Potable - Moderadamente suave,Potable - Excelente,Potable - Excelente,Apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
3,EJIDO CAMPODONICO,NOROESTE,SONORA,CABORCA,CABORCA,POZO,-113.011667,30.955389,Alta,Permisible para riego,Cultivos sensibles,Potable - Dulce,Alta,Potable - Dura,Potable - Excelente,Potable - Excelente,No apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,SI,SI,SI,SI,SI,NO,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI
3,SAN MANUEL,NOROESTE,SONORA,CABORCA,CABORCA,POZO,-112.9422,30.63,Alta,Permisible para riego,Cultivos con manejo especial,Ligeramente salobres,Media,Potable - Dura,Aceptable,No apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,SI,SI,SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI
1,EJIDO LA PRIMAVERA,NOROESTE,SONORA,CABORCA,CABORCA,POZO,-112.323444,30.496028,Alta,Buena para riego,Cultivos sensibles,Potable - Dulce,Potable - Optima,Potable - Moderadamente suave,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
3,EL VENTARRON,NOROESTE,SONORA,CABORCA,CABORCA,POZO,-112.164167,30.703528,Alta,Buena para riego,Cultivos sensibles,Potable - Dulce,Potable - Optima,Potable - Dura,Potable - Excelente,Potable - Buena calidad,No apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,SI,SI,SI,SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI
3,POZO QUITOVAC,NOROESTE,SONORA,GENERAL PLUTARCO ELIAS CALLES,SONOYTA-PUERTO PEÑASCO,POZO,-112.750556,31.515833,Alta,Permisible para riego,Cultivos con manejo especial,Ligeramente salobres,Alta,Potable - Dura,Potable - Excelente,Potable - Excelente,No apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,SI,SI,SI,SI,SI,NO,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI
3,PUBLICO URBANO SONOITA,NOROESTE,SONORA,GENERAL PLUTARCO ELIAS CALLES,SONOYTA-PUERTO PEÑASCO,POZO,-112.8298,31.8692,Alta,Permisible para riego,Cultivos sensibles,Potable - Dulce,Alta,Potable - Dura,Potable - Excelente,Potable - Buena calidad,Apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
3,EJIDO PAPAGOS,NOROESTE,SONORA,GENERAL PLUTARCO ELIAS CALLES,SONOYTA-PUERTO PEÑASCO,POZO,-112.882705,31.886913,Indeseable como FAAP,Dudosa para riego,Cultivos tolerantes,Salobres,Alta,Potable - Dura,Buena calidad,No apta como FAAP,Apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,SI,NO,NO,NO,NO,NO,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI
3,CERRO COLORADO,NOROESTE,SONORA,GENERAL PLUTARCO ELIAS CALLES,SONOYTA-PUERTO PEÑASCO,POZO,-113.108056,31.939167,Alta,Permisible para riego,Cultivos con manejo especial,Ligeramente salobres,Alta,Potable - Dura,Buena calidad,Potable - Excelente,Apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Sin efectos en la salud - Puede dar color al agua,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,NO
1,CAMPO CORPUS,NOROESTE,SONORA,HERMOSILLO,COSTA DE HERMOSILLO,POZO,-111.64552,28.86665,Alta,Buena para riego,Excelente para riego,Potable - Dulce,Baja,Potable - Dura,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
3,CAMPO SAN ENRIQUE,NOROESTE,SONORA,HERMOSILLO,COSTA DE HERMOSILLO,POZO,-111.63597,28.84804,Media,Permisible para riego,Cultivos sensibles,Potable - Dulce,Baja,Potable - Dura,Potable - Excelente,No apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,SI,SI,SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI
3,POZO CAMPO TODOS SANTOS,NOROESTE,SONORA,HERMOSILLO,COSTA DE HERMOSILLO,POZO,-111.38788,28.68438,Alta,Buena para riego,Excelente para riego,Potable - Dulce,Baja,Potable - Dura,Fuertemente contaminada,Potable - Buena calidad,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,SI,SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI
3,CAMPO LOS APACHES,NOROESTE,SONORA,HERMOSILLO,SAHUARAL,POZO,-111.22335,28.31952,Media,Dudosa para riego,Cultivos sensibles,Potable - Dulce,Alta,Potable - Dura,Potable - Excelente,Potable - Excelente,Apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Sin efectos en la salud - Puede dar color al agua,SI,SI,NO,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,NO
1,LA MORA,NOROESTE,SONORA,BANAMICHI,RIO SONORA,POZO,-110.2048,29.97765,Alta,Permisible para riego,Cultivos sensibles,Potable - Dulce,Media,Potable - Dura,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
1,SAN FELIPE DE JESUS,NOROESTE,SONORA,SAN FELIPE DE JESUS,RIO SONORA,POZO,-110.24974,29.85496,Media,Buena para riego,Excelente para riego,Potable - Dulce,Media,Potable - Moderadamente suave,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
1,BAVIACORA 1,NOROESTE,SONORA,BAVIACORA,RIO SONORA,POZO,-110.15437,29.71359,Alta,Permisible para riego,Excelente para riego,Potable - Dulce,Baja,Potable - Dura,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
3,EL MAZOCAHUI,NOROESTE,SONORA,BAVIACORA,RIO SONORA,POZO,-110.11926,29.53365,Alta,Permisible para riego,Cultivos con manejo especial,Ligeramente salobres,Media,Muy dura e indeseable usos industrial y domestico,Potable - Excelente,No apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,SI,SI,SI,SI,SI,SI,NO,SI,NO,SI,SI,SI,SI,SI,SI,SI
3,URES.,NOROESTE,SONORA,URES,RIO SONORA,POZO,-110.38294,29.42405,Alta,Permisible para riego,Excelente para riego,Potable - Dulce,Alta,Potable - Dura,Potable - Excelente,Potable - Buena calidad,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
1,TOPAHUE,NOROESTE,SONORA,HERMOSILLO,RIO SONORA,POZO,-110.62928,29.26547,Alta,Permisible para riego,Cultivos con manejo especial,Ligeramente salobres,Media,Potable - Dura,Potable - Excelente,Potable - Excelente,Apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
1,EL MOLINITO,NOROESTE,SONORA,HERMOSILLO,MESA DEL SERI-LA VICTORIA,POZO,-110.75911,29.20333,Alta,Permisible para riego,Cultivos sensibles,Potable - Dulce,Potable - Optima,Potable - Dura,Potable - Excelente,Potable - Excelente,Apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
2,POZO SR1A (CNA 105),PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA,ENSENADA,SAN RAFAEL,Pozo,-116.087167,31.096444,Alta,Permisible para riego,Cultivos tolerantes,Salobres,Baja,Muy dura e indeseable usos industrial y domestico,Buena calidad,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Puede afectar la salud,Potable - Excelente,SI,SI,SI,NO,NO,SI,NO,SI,SI,SI,SI,SI,SI,SI,NO,SI
3,MANEADERO 1 (POZO SALON EJIDAL),PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA,ENSENADA,MANEADERO,POZO,-116.578519,31.728857,Alta,Dudosa para riego,Cultivos tolerantes,Salobres,Potable - Optima,Muy dura e indeseable usos industrial y domestico,Potable - Excelente,No apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,SI,SI,NO,NO,NO,SI,NO,SI,NO,SI,SI,SI,SI,SI,SI,SI
3,MANEADERO 3 (POZO CESPE),PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA,ENSENADA,MANEADERO,POZO,-116.572811,31.756832,Alta,Permisible para riego,Cultivos con manejo especial,Ligeramente salobres,Alta,Potable - Dura,Potable - Excelente,Potable - Buena calidad,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
1,OJOS NEGROS 1 (POZO 04A-CNA- B4),PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA,ENSENADA,OJOS NEGROS,POZO,-116.225506,31.937644,Alta,Buena para riego,Excelente para riego,Potable - Dulce,Potable - Optima,Potable - Dura,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
3,OJOS NEGROS 3 (POZO CNA 60/08),PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA,ENSENADA,OJOS NEGROS,POZO,-116.197794,31.907726,Alta,Permisible para riego,Cultivos con manejo especial,Ligeramente salobres,Baja,Potable - Dura,Contaminada,Potable - Buena calidad,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,SI,SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI
2,ENSENADA 1 (POZO CESPE),PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA,ENSENADA,ENSENADA,POZO,-116.603028,31.846055,Alta,Indeseable para riego,Indeseable para riego,Salinas,Potable - Optima,Muy dura e indeseable usos industrial y domestico,Potable - Excelente,Potable - Buena calidad,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,SI,SI,NO,NO,NO,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI
1,ENSENADA 3 (POZO CALLE 11 Y BLANCARTE),PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA,ENSENADA,ENSENADA,POZO,-116.616778,31.869277,Alta,,Cultivos con manejo especial,Ligeramente salobres,Baja,Potable - Dura,Potable - Excelente,Potable - Buena calidad,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,NO,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
1,POZO NO. 273,PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA,ENSENADA,GUADALUPE,POZO,-116.501111,32.110833,Alta,Buena para riego,Cultivos sensibles,Potable - Dulce,Media,Potable - Dura,Buena calidad,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
2,POZO NO. 160,PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA,ENSENADA,GUADALUPE,POZO,-116.593639,32.084111,Alta,Permisible para riego,Cultivos con manejo especial,Ligeramente salobres,Potable - Optima,Muy dura e indeseable usos industrial y domestico,Buena calidad,Potable - Buena calidad,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Sin efectos en la salud - Puede dar color al agua,SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,NO
2,NORIA NO. 22,PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA,ENSENADA,GUADALUPE,POZO,-116.66425,32.04725,Alta,Permisible para riego,Cultivos tolerantes,Salobres,Potable - Optima,Muy dura e indeseable usos industrial y domestico,Buena calidad,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Puede afectar la salud,Potable - Excelente,SI,SI,SI,NO,NO,SI,NO,SI,SI,SI,SI,SI,SI,SI,NO,SI
2,POZO SR-2 (CESPE),PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA,ENSENADA,SAN RAFAEL,POZO,-116.150528,31.114528,Alta,Permisible para riego,Cultivos con manejo especial,Ligeramente salobres,Potable - Optima,Muy dura e indeseable usos industrial y domestico,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI
2,POZO SR - 1 (EJIDO BENITO JUAREZ),PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA,ENSENADA,SAN RAFAEL,POZO,-116.085944,31.097745,Alta,Permisible para riego,Cultivos tolerantes,Salobres,Baja,Muy dura e indeseable usos industrial y domestico,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Puede afectar la salud,Potable - Excelente,SI,SI,SI,NO,NO,SI,NO,SI,SI,SI,SI,SI,SI,SI,NO,SI
2,POZO SR-3 (POZO CNA-04-PC),PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA,ENSENADA,SAN RAFAEL,POZO,-116.247378,31.013624,Alta,Permisible para riego,Cultivos tolerantes,Salobres,Media,Muy dura e indeseable usos industrial y domestico,Buena calidad,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Sin efectos en la salud - Puede dar color al agua,SI,SI,SI,NO,NO,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,NO
2,CAMALU 1 (POZO No 2),PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA,ENSENADA,CAMALU,POZO,-116.036861,30.807972,Alta,Indeseable para riego,Cultivos tolerantes,Salobres,Media,Muy dura e indeseable usos industrial y domestico,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,SI,SI,NO,NO,NO,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI
1,CAMALU 3 (POZO CNA2B),PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA,ENSENADA,CAMALU,POZO,-116.044586,30.857222,Baja,Buena para riego,Excelente para riego,Potable - Dulce,Baja,Potable - Dura,Buena calidad,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
1,POZO VG-1 (CNA-19),PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA,ENSENADA,COLONIA VICENTE GUERRERO,POZO,-115.926332,30.768832,Alta,Permisible para riego,Cultivos sensibles,Potable - Dulce,Media,Potable - Dura,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
1,POZO VG-2 (CNA-04A-001),PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA,ENSENADA,COLONIA VICENTE GUERRERO,POZO,-115.956988,30.755786,Media,Permisible para riego,Cultivos sensibles,Potable - Dulce,Potable - Optima,Potable - Dura,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
3,POZO VG-3A (CNA-150),PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA,ENSENADA,COLONIA VICENTE GUERRERO,POZO,-116.011263,30.728562,Media,Permisible para riego,Cultivos tolerantes,Salobres,Baja,Muy dura e indeseable usos industrial y domestico,Buena calidad,No apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,SI,SI,SI,NO,NO,SI,NO,SI,NO,SI,SI,SI,SI,SI,SI,SI
2,SAN QUINTIN 1 (POZO UABC),PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA,ENSENADA,SAN QUINTIN,POZO,-115.9695,30.650416,Alta,Indeseable para riego,Cultivos tolerantes,Salobres,Baja,Muy dura e indeseable usos industrial y domestico,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,SI,SI,NO,NO,NO,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI
2,SAN QUINTIN 3 (POZO EJIDO NVO MEXICALI),PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA,ENSENADA,SAN QUINTIN,POZO,-115.941306,30.543055,Alta,Permisible para riego,Cultivos tolerantes,Salobres,Baja,Muy dura e indeseable usos industrial y domestico,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,SI,SI,SI,NO,NO,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI
2,SAN SIMON 1 (POZO No 10 LOS PINOS),PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA,ENSENADA,SAN SIMON,POZO,-115.870444,30.434638,Alta,Permisible para riego,Cultivos con manejo especial,Ligeramente salobres,Baja,Muy dura e indeseable usos industrial y domestico,Buena calidad,Potable - Buena calidad,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI
1,SAN SIMON 3 (POZO No 4 P10 MORELOS),PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA,ENSENADA,SAN SIMON,POZO,-115.823889,30.486,Media,,Cultivos sensibles,Potable - Dulce,Media,Potable - Dura,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,NO,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
2,GOLFO DE SANTA CLARA,PENINSULA DE BAJA CALIFORNIA,SONORA,SAN LUIS RIO COLORADO,VALLE DE SAN LUIS RIO COLORADO,POZO,-114.492423,31.69387,Alta,Dudosa para riego,Cultivos tolerantes,Salobres,Potable - Optima,Potable - Dura,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,SI,SI,NO,NO,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
1,"LOTE NO. 3-A, COL. BOJORQUEZ",PENINSULA DE BAJA CALIFORNIA,SONORA,SAN LUIS RIO COLORADO,VALLE DE SAN LUIS RIO COLORADO,POZO,-115.034722,32.263333,Alta,Permisible para riego,Cultivos con manejo especial,Ligeramente salobres,Media,Potable - Dura,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
